source,receiver,start,end,year,method,id
KARA,GVZ,213,244,2022,all,6103
KARA,GVZ,244,274,2022,all,6104
KARA,GVZ,274,305,2022,all,6105
KARA,GVZ,305,335,2022,all,6106
KARA,GVZ,335,365,2022,all,6107
KARA,WVZ,1,32,2022,all,6108
KARA,WVZ,32,60,2022,all,6109
KARA,WVZ,60,91,2022,all,6110
KARA,WVZ,91,121,2022,all,6111
KARA,WVZ,121,152,2022,all,6112
KARA,WVZ,152,182,2022,all,6113
KARA,WVZ,182,213,2022,all,6114
KARA,WVZ,213,244,2022,all,6115
KARA,WVZ,244,274,2022,all,6116
KARA,WVZ,274,305,2022,all,6117
KARA,WVZ,305,335,2022,all,6118
KARA,WVZ,335,365,2022,all,6119
KARA,OXZ,1,32,2022,all,6120
KARA,OXZ,32,60,2022,all,6121
KARA,OXZ,60,91,2022,all,6122
KARA,OXZ,91,121,2022,all,6123
KARA,OXZ,121,152,2022,all,6124
KARA,OXZ,152,182,2022,all,6125
KARA,OXZ,182,213,2022,all,6126
KARA,OXZ,213,244,2022,all,6127
KARA,OXZ,244,274,2022,all,6128
KARA,OXZ,274,305,2022,all,6129
KARA,OXZ,305,335,2022,all,6130
KARA,OXZ,335,365,2022,all,6131
KARA,RPZ,1,32,2022,all,6132
KARA,RPZ,32,60,2022,all,6133
KARA,RPZ,60,91,2022,all,6134
KARA,RPZ,91,121,2022,all,6135
KARA,RPZ,121,152,2022,all,6136
KARA,RPZ,152,182,2022,all,6137
KARA,RPZ,182,213,2022,all,6138
KARA,RPZ,213,244,2022,all,6139
KARA,RPZ,244,274,2022,all,6140
KARA,RPZ,274,305,2022,all,6141
KARA,RPZ,305,335,2022,all,6142
KARA,RPZ,335,365,2022,all,6143
KARA,LBZ,1,32,2022,all,6144
KARA,LBZ,32,60,2022,all,6145
KARA,LBZ,60,91,2022,all,6146
KARA,LBZ,91,121,2022,all,6147
KARA,LBZ,121,152,2022,all,6148
KARA,LBZ,152,182,2022,all,6149
KARA,LBZ,182,213,2022,all,6150
KARA,LBZ,213,244,2022,all,6151
KARA,LBZ,244,274,2022,all,6152
KARA,LBZ,274,305,2022,all,6153
KARA,LBZ,305,335,2022,all,6154
KARA,LBZ,335,365,2022,all,6155
KARA,CVZ,1,32,2022,all,6156
KARA,CVZ,32,60,2022,all,6157
KARA,CVZ,60,91,2022,all,6158
KARA,CVZ,91,121,2022,all,6159
KARA,CVZ,121,152,2022,all,6160
KARA,CVZ,152,182,2022,all,6161
KARA,CVZ,182,213,2022,all,6162
KARA,CVZ,213,244,2022,all,6163
KARA,CVZ,244,274,2022,all,6164
KARA,CVZ,274,305,2022,all,6165
KARA,CVZ,305,335,2022,all,6166
KARA,CVZ,335,365,2022,all,6167
KARA,MSZ,1,32,2022,all,6168
KARA,MSZ,32,60,2022,all,6169
KARA,MSZ,60,91,2022,all,6170
KARA,MSZ,91,121,2022,all,6171
KARA,MSZ,121,152,2022,all,6172
KARA,MSZ,152,182,2022,all,6173
KARA,MSZ,182,213,2022,all,6174
KARA,MSZ,213,244,2022,all,6175
KARA,MSZ,244,274,2022,all,6176
KARA,MSZ,274,305,2022,all,6177
KARA,MSZ,305,335,2022,all,6178
KARA,MSZ,335,365,2022,all,6179
KARA,WKZ,1,32,2022,all,6180
KARA,WKZ,32,60,2022,all,6181
KARA,WKZ,60,91,2022,all,6182
KARA,WKZ,91,121,2022,all,6183
KARA,WKZ,121,152,2022,all,6184
KARA,WKZ,152,182,2022,all,6185
KARA,WKZ,182,213,2022,all,6186
KARA,WKZ,213,244,2022,all,6187
KARA,WKZ,244,274,2022,all,6188
KARA,WKZ,274,305,2022,all,6189
KARA,WKZ,305,335,2022,all,6190
KARA,WKZ,335,365,2022,all,6191
KARA,ODZ,1,32,2022,all,6192
KARA,ODZ,32,60,2022,all,6193
KARA,ODZ,60,91,2022,all,6194
KARA,ODZ,91,121,2022,all,6195
KARA,ODZ,121,152,2022,all,6196
KARA,ODZ,152,182,2022,all,6197
KARA,ODZ,182,213,2022,all,6198
KARA,ODZ,213,244,2022,all,6199
KARA,ODZ,244,274,2022,all,6200
KARA,ODZ,274,305,2022,all,6201
KARA,ODZ,305,335,2022,all,6202
KARA,ODZ,335,365,2022,all,6203
KARA,EAZ,1,32,2022,all,6204
KARA,EAZ,32,60,2022,all,6205
KARA,EAZ,60,91,2022,all,6206
KARA,EAZ,91,121,2022,all,6207
KARA,EAZ,121,152,2022,all,6208
KARA,EAZ,152,182,2022,all,6209
KARA,EAZ,182,213,2022,all,6210
KARA,EAZ,213,244,2022,all,6211
KARA,EAZ,244,274,2022,all,6212
KARA,EAZ,274,305,2022,all,6213
KARA,EAZ,305,335,2022,all,6214
KARA,EAZ,335,365,2022,all,6215
KARA,MLZ,1,32,2022,all,6216
KARA,MLZ,32,60,2022,all,6217
KARA,MLZ,60,91,2022,all,6218
KARA,MLZ,91,121,2022,all,6219
KARA,MLZ,121,152,2022,all,6220
KARA,MLZ,152,182,2022,all,6221
KARA,MLZ,182,213,2022,all,6222
KARA,MLZ,213,244,2022,all,6223
KARA,MLZ,244,274,2022,all,6224
KARA,MLZ,274,305,2022,all,6225
KARA,MLZ,305,335,2022,all,6226
KARA,MLZ,335,365,2022,all,6227
KARA,DCZ,1,32,2022,all,6228
KARA,DCZ,32,60,2022,all,6229
KARA,DCZ,60,91,2022,all,6230
KARA,DCZ,91,121,2022,all,6231
KARA,DCZ,121,152,2022,all,6232
KARA,DCZ,152,182,2022,all,6233
KARA,DCZ,182,213,2022,all,6234
KARA,DCZ,213,244,2022,all,6235
KARA,DCZ,244,274,2022,all,6236
KARA,DCZ,274,305,2022,all,6237
KARA,DCZ,305,335,2022,all,6238
KARA,DCZ,335,365,2022,all,6239
KARA,PYZ,1,32,2022,all,6240
KARA,PYZ,32,60,2022,all,6241
KARA,PYZ,60,91,2022,all,6242
KARA,PYZ,91,121,2022,all,6243
KARA,PYZ,121,152,2022,all,6244
KARA,PYZ,152,182,2022,all,6245
KARA,PYZ,182,213,2022,all,6246
KARA,PYZ,213,244,2022,all,6247
KARA,PYZ,244,274,2022,all,6248
KARA,PYZ,274,305,2022,all,6249
KARA,PYZ,305,335,2022,all,6250
KARA,PYZ,335,365,2022,all,6251
KARA,WHZ,1,32,2022,all,6252
KARA,WHZ,32,60,2022,all,6253
KARA,WHZ,60,91,2022,all,6254
KARA,WHZ,91,121,2022,all,6255
KARA,WHZ,121,152,2022,all,6256
KARA,WHZ,152,182,2022,all,6257
KARA,WHZ,182,213,2022,all,6258
KARA,WHZ,213,244,2022,all,6259
KARA,WHZ,244,274,2022,all,6260
KARA,WHZ,274,305,2022,all,6261
KARA,WHZ,305,335,2022,all,6262
KARA,WHZ,335,365,2022,all,6263
KARA,TUZ,1,32,2022,all,6264
KARA,TUZ,32,60,2022,all,6265
KARA,TUZ,60,91,2022,all,6266
KARA,TUZ,91,121,2022,all,6267
KARA,TUZ,121,152,2022,all,6268
KARA,TUZ,152,182,2022,all,6269
KARA,TUZ,182,213,2022,all,6270
KARA,TUZ,213,244,2022,all,6271
KARA,TUZ,244,274,2022,all,6272
KARA,TUZ,274,305,2022,all,6273
KARA,TUZ,305,335,2022,all,6274
KARA,TUZ,335,365,2022,all,6275
KARA,SYZ,1,32,2022,all,6276
KARA,SYZ,32,60,2022,all,6277
KARA,SYZ,60,91,2022,all,6278
KARA,SYZ,91,121,2022,all,6279
KARA,SYZ,121,152,2022,all,6280
KARA,SYZ,152,182,2022,all,6281
KARA,SYZ,182,213,2022,all,6282
KARA,SYZ,213,244,2022,all,6283
KARA,SYZ,244,274,2022,all,6284
KARA,SYZ,274,305,2022,all,6285
KARA,SYZ,305,335,2022,all,6286
KARA,SYZ,335,365,2022,all,6287
KARA,WEL,1,32,2022,all,6288
KARA,WEL,32,60,2022,all,6289
KARA,WEL,60,91,2022,all,6290
KARA,WEL,91,121,2022,all,6291
KARA,WEL,121,152,2022,all,6292
KARA,WEL,152,182,2022,all,6293
KARA,WEL,182,213,2022,all,6294
KARA,WEL,213,244,2022,all,6295
KARA,WEL,244,274,2022,all,6296
KARA,WEL,274,305,2022,all,6297
KARA,WEL,305,335,2022,all,6298
KARA,WEL,335,365,2022,all,6299
KERE,MQZ,1,32,2022,all,6300
KERE,MQZ,32,60,2022,all,6301
KERE,MQZ,60,91,2022,all,6302
KERE,MQZ,91,121,2022,all,6303
KERE,MQZ,121,152,2022,all,6304
KERE,MQZ,152,182,2022,all,6305
KERE,MQZ,182,213,2022,all,6306
KERE,MQZ,213,244,2022,all,6307
KERE,MQZ,244,274,2022,all,6308
KERE,MQZ,274,305,2022,all,6309
KERE,MQZ,305,335,2022,all,6310
KERE,MQZ,335,365,2022,all,6311
KERE,OPZ,1,32,2022,all,6312
KERE,OPZ,32,60,2022,all,6313
KERE,OPZ,60,91,2022,all,6314
KERE,OPZ,91,121,2022,all,6315
KERE,OPZ,121,152,2022,all,6316
KERE,OPZ,152,182,2022,all,6317
KERE,OPZ,182,213,2022,all,6318
KERE,OPZ,213,244,2022,all,6319
KERE,OPZ,244,274,2022,all,6320
KERE,OPZ,274,305,2022,all,6321
KERE,OPZ,305,335,2022,all,6322
KERE,OPZ,335,365,2022,all,6323
KERE,QRZ,1,32,2022,all,6324
KERE,QRZ,32,60,2022,all,6325
KERE,QRZ,60,91,2022,all,6326
KERE,QRZ,91,121,2022,all,6327
KERE,QRZ,121,152,2022,all,6328
KERE,QRZ,152,182,2022,all,6329
KERE,QRZ,182,213,2022,all,6330
KERE,QRZ,213,244,2022,all,6331
KERE,QRZ,244,274,2022,all,6332
KERE,QRZ,274,305,2022,all,6333
KERE,QRZ,305,335,2022,all,6334
KERE,QRZ,335,365,2022,all,6335
KERE,NNZ,1,32,2022,all,6336
KERE,NNZ,32,60,2022,all,6337
KERE,NNZ,60,91,2022,all,6338
KERE,NNZ,91,121,2022,all,6339
KERE,NNZ,121,152,2022,all,6340
KERE,NNZ,152,182,2022,all,6341
KERE,NNZ,182,213,2022,all,6342
KERE,NNZ,213,244,2022,all,6343
KERE,NNZ,244,274,2022,all,6344
KERE,NNZ,274,305,2022,all,6345
KERE,NNZ,305,335,2022,all,6346
KERE,NNZ,335,365,2022,all,6347
KERE,DSZ,1,32,2022,all,6348
KERE,DSZ,32,60,2022,all,6349
KERE,DSZ,60,91,2022,all,6350
KERE,DSZ,91,121,2022,all,6351
KERE,DSZ,121,152,2022,all,6352
KERE,DSZ,152,182,2022,all,6353
KERE,DSZ,182,213,2022,all,6354
KERE,DSZ,213,244,2022,all,6355
KERE,DSZ,244,274,2022,all,6356
KERE,DSZ,274,305,2022,all,6357
KERE,DSZ,305,335,2022,all,6358
KERE,DSZ,335,365,2022,all,6359
KERE,THZ,1,32,2022,all,6360
KERE,THZ,32,60,2022,all,6361
KERE,THZ,60,91,2022,all,6362
KERE,THZ,91,121,2022,all,6363
KERE,THZ,121,152,2022,all,6364
KERE,THZ,152,182,2022,all,6365
KERE,THZ,182,213,2022,all,6366
KERE,THZ,213,244,2022,all,6367
KERE,THZ,244,274,2022,all,6368
KERE,THZ,274,305,2022,all,6369
KERE,THZ,305,335,2022,all,6370
KERE,THZ,335,365,2022,all,6371
KERE,KHZ,1,32,2022,all,6372
KERE,KHZ,32,60,2022,all,6373
KERE,KHZ,60,91,2022,all,6374
KERE,KHZ,91,121,2022,all,6375
KERE,KHZ,121,152,2022,all,6376
KERE,KHZ,152,182,2022,all,6377
KERE,KHZ,182,213,2022,all,6378
KERE,KHZ,213,244,2022,all,6379
KERE,KHZ,244,274,2022,all,6380
KERE,KHZ,274,305,2022,all,6381
KERE,KHZ,305,335,2022,all,6382
KERE,KHZ,335,365,2022,all,6383
KERE,LTZ,1,32,2022,all,6384
KERE,LTZ,32,60,2022,all,6385
KERE,LTZ,60,91,2022,all,6386
KERE,LTZ,91,121,2022,all,6387
KERE,LTZ,121,152,2022,all,6388
KERE,LTZ,152,182,2022,all,6389
KERE,LTZ,182,213,2022,all,6390
KERE,LTZ,213,244,2022,all,6391
KERE,LTZ,244,274,2022,all,6392
KERE,LTZ,274,305,2022,all,6393
KERE,LTZ,305,335,2022,all,6394
KERE,LTZ,335,365,2022,all,6395
KERE,GVZ,1,32,2022,all,6396
KERE,GVZ,32,60,2022,all,6397
KERE,GVZ,60,91,2022,all,6398
KERE,GVZ,91,121,2022,all,6399
KERE,GVZ,121,152,2022,all,6400
KERE,GVZ,152,182,2022,all,6401
KERE,GVZ,182,213,2022,all,6402
KERE,GVZ,213,244,2022,all,6403
KERE,GVZ,244,274,2022,all,6404
KERE,GVZ,274,305,2022,all,6405
KERE,GVZ,305,335,2022,all,6406
KERE,GVZ,335,365,2022,all,6407
KERE,WVZ,1,32,2022,all,6408
KERE,WVZ,32,60,2022,all,6409
KERE,WVZ,60,91,2022,all,6410
KERE,WVZ,91,121,2022,all,6411
KERE,WVZ,121,152,2022,all,6412
KERE,WVZ,152,182,2022,all,6413
KERE,WVZ,182,213,2022,all,6414
KERE,WVZ,213,244,2022,all,6415
KERE,WVZ,244,274,2022,all,6416
KERE,WVZ,274,305,2022,all,6417
KERE,WVZ,305,335,2022,all,6418
KERE,WVZ,335,365,2022,all,6419
KERE,OXZ,1,32,2022,all,6420
KERE,OXZ,32,60,2022,all,6421
KERE,OXZ,60,91,2022,all,6422
KERE,OXZ,91,121,2022,all,6423
KERE,OXZ,121,152,2022,all,6424
KERE,OXZ,152,182,2022,all,6425
KERE,OXZ,182,213,2022,all,6426
KERE,OXZ,213,244,2022,all,6427
KERE,OXZ,244,274,2022,all,6428
KERE,OXZ,274,305,2022,all,6429
KERE,OXZ,305,335,2022,all,6430
KERE,OXZ,335,365,2022,all,6431
KERE,RPZ,1,32,2022,all,6432
KERE,RPZ,32,60,2022,all,6433
KERE,RPZ,60,91,2022,all,6434
KERE,RPZ,91,121,2022,all,6435
KERE,RPZ,121,152,2022,all,6436
KERE,RPZ,152,182,2022,all,6437
KERE,RPZ,182,213,2022,all,6438
KERE,RPZ,213,244,2022,all,6439
KERE,RPZ,244,274,2022,all,6440
KERE,RPZ,274,305,2022,all,6441
KERE,RPZ,305,335,2022,all,6442
KERE,RPZ,335,365,2022,all,6443
KERE,LBZ,1,32,2022,all,6444
KERE,LBZ,32,60,2022,all,6445
KERE,LBZ,60,91,2022,all,6446
KERE,LBZ,91,121,2022,all,6447
KERE,LBZ,121,152,2022,all,6448
KERE,LBZ,152,182,2022,all,6449
KERE,LBZ,182,213,2022,all,6450
KERE,LBZ,213,244,2022,all,6451
KERE,LBZ,244,274,2022,all,6452
KERE,LBZ,274,305,2022,all,6453
KERE,LBZ,305,335,2022,all,6454
KERE,LBZ,335,365,2022,all,6455
KERE,CVZ,1,32,2022,all,6456
KERE,CVZ,32,60,2022,all,6457
KERE,CVZ,60,91,2022,all,6458
KERE,CVZ,91,121,2022,all,6459
KERE,CVZ,121,152,2022,all,6460
KERE,CVZ,152,182,2022,all,6461
KERE,CVZ,182,213,2022,all,6462
KERE,CVZ,213,244,2022,all,6463
KERE,CVZ,244,274,2022,all,6464
KERE,CVZ,274,305,2022,all,6465
KERE,CVZ,305,335,2022,all,6466
KERE,CVZ,335,365,2022,all,6467
KERE,MSZ,1,32,2022,all,6468
KERE,MSZ,32,60,2022,all,6469
KERE,MSZ,60,91,2022,all,6470
KERE,MSZ,91,121,2022,all,6471
KERE,MSZ,121,152,2022,all,6472
KERE,MSZ,152,182,2022,all,6473
KERE,MSZ,182,213,2022,all,6474
KERE,MSZ,213,244,2022,all,6475
KERE,MSZ,244,274,2022,all,6476
KERE,MSZ,274,305,2022,all,6477
KERE,MSZ,305,335,2022,all,6478
KERE,MSZ,335,365,2022,all,6479
KERE,WKZ,1,32,2022,all,6480
KERE,WKZ,32,60,2022,all,6481
KERE,WKZ,60,91,2022,all,6482
KERE,WKZ,91,121,2022,all,6483
KERE,WKZ,121,152,2022,all,6484
KERE,WKZ,152,182,2022,all,6485
KERE,WKZ,182,213,2022,all,6486
KERE,WKZ,213,244,2022,all,6487
KERE,WKZ,244,274,2022,all,6488
KERE,WKZ,274,305,2022,all,6489
KERE,WKZ,305,335,2022,all,6490
KERE,WKZ,335,365,2022,all,6491
KERE,ODZ,1,32,2022,all,6492
KERE,ODZ,32,60,2022,all,6493
KERE,ODZ,60,91,2022,all,6494
KERE,ODZ,91,121,2022,all,6495
KERE,ODZ,121,152,2022,all,6496
KERE,ODZ,152,182,2022,all,6497
KERE,ODZ,182,213,2022,all,6498
KERE,ODZ,213,244,2022,all,6499
KERE,ODZ,244,274,2022,all,6500
KERE,ODZ,274,305,2022,all,6501
KERE,ODZ,305,335,2022,all,6502
KERE,ODZ,335,365,2022,all,6503
KERE,EAZ,1,32,2022,all,6504
KERE,EAZ,32,60,2022,all,6505
KERE,EAZ,60,91,2022,all,6506
KERE,EAZ,91,121,2022,all,6507
KERE,EAZ,121,152,2022,all,6508
KERE,EAZ,152,182,2022,all,6509
KERE,EAZ,182,213,2022,all,6510
KERE,EAZ,213,244,2022,all,6511
KERE,EAZ,244,274,2022,all,6512
KERE,EAZ,274,305,2022,all,6513
KERE,EAZ,305,335,2022,all,6514
KERE,EAZ,335,365,2022,all,6515
KERE,MLZ,1,32,2022,all,6516
KERE,MLZ,32,60,2022,all,6517
KERE,MLZ,60,91,2022,all,6518
KERE,MLZ,91,121,2022,all,6519
KERE,MLZ,121,152,2022,all,6520
KERE,MLZ,152,182,2022,all,6521
KERE,MLZ,182,213,2022,all,6522
KERE,MLZ,213,244,2022,all,6523
KERE,MLZ,244,274,2022,all,6524
KERE,MLZ,274,305,2022,all,6525
KERE,MLZ,305,335,2022,all,6526
KERE,MLZ,335,365,2022,all,6527
KERE,DCZ,1,32,2022,all,6528
KERE,DCZ,32,60,2022,all,6529
KERE,DCZ,60,91,2022,all,6530
KERE,DCZ,91,121,2022,all,6531
KERE,DCZ,121,152,2022,all,6532
KERE,DCZ,152,182,2022,all,6533
KERE,DCZ,182,213,2022,all,6534
KERE,DCZ,213,244,2022,all,6535
KERE,DCZ,244,274,2022,all,6536
KERE,DCZ,274,305,2022,all,6537
KERE,DCZ,305,335,2022,all,6538
KERE,DCZ,335,365,2022,all,6539
KERE,PYZ,1,32,2022,all,6540
KERE,PYZ,32,60,2022,all,6541
KERE,PYZ,60,91,2022,all,6542
KERE,PYZ,91,121,2022,all,6543
KERE,PYZ,121,152,2022,all,6544
KERE,PYZ,152,182,2022,all,6545
KERE,PYZ,182,213,2022,all,6546
KERE,PYZ,213,244,2022,all,6547
KERE,PYZ,244,274,2022,all,6548
KERE,PYZ,274,305,2022,all,6549
KERE,PYZ,305,335,2022,all,6550
KERE,PYZ,335,365,2022,all,6551
KERE,WHZ,1,32,2022,all,6552
KERE,WHZ,32,60,2022,all,6553
KERE,WHZ,60,91,2022,all,6554
KERE,WHZ,91,121,2022,all,6555
KERE,WHZ,121,152,2022,all,6556
KERE,WHZ,152,182,2022,all,6557
KERE,WHZ,182,213,2022,all,6558
KERE,WHZ,213,244,2022,all,6559
KERE,WHZ,244,274,2022,all,6560
KERE,WHZ,274,305,2022,all,6561
KERE,WHZ,305,335,2022,all,6562
KERE,WHZ,335,365,2022,all,6563
KERE,TUZ,1,32,2022,all,6564
KERE,TUZ,32,60,2022,all,6565
KERE,TUZ,60,91,2022,all,6566
KERE,TUZ,91,121,2022,all,6567
KERE,TUZ,121,152,2022,all,6568
KERE,TUZ,152,182,2022,all,6569
KERE,TUZ,182,213,2022,all,6570
KERE,TUZ,213,244,2022,all,6571
KERE,TUZ,244,274,2022,all,6572
KERE,TUZ,274,305,2022,all,6573
KERE,TUZ,305,335,2022,all,6574
KERE,TUZ,335,365,2022,all,6575
KERE,SYZ,1,32,2022,all,6576
KERE,SYZ,32,60,2022,all,6577
KERE,SYZ,60,91,2022,all,6578
KERE,SYZ,91,121,2022,all,6579
KERE,SYZ,121,152,2022,all,6580
KERE,SYZ,152,182,2022,all,6581
KERE,SYZ,182,213,2022,all,6582
KERE,SYZ,213,244,2022,all,6583
KERE,SYZ,244,274,2022,all,6584
KERE,SYZ,274,305,2022,all,6585
KERE,SYZ,305,335,2022,all,6586
KERE,SYZ,335,365,2022,all,6587
KERE,WEL,1,32,2022,all,6588
KERE,WEL,32,60,2022,all,6589
KERE,WEL,60,91,2022,all,6590
KERE,WEL,91,121,2022,all,6591
KERE,WEL,121,152,2022,all,6592
KERE,WEL,152,182,2022,all,6593
KERE,WEL,182,213,2022,all,6594
KERE,WEL,213,244,2022,all,6595
KERE,WEL,244,274,2022,all,6596
KERE,WEL,274,305,2022,all,6597
KERE,WEL,305,335,2022,all,6598
KERE,WEL,335,365,2022,all,6599
MAKA,MQZ,1,32,2022,all,6600
MAKA,MQZ,32,60,2022,all,6601
MAKA,MQZ,60,91,2022,all,6602
MAKA,MQZ,91,121,2022,all,6603
MAKA,MQZ,121,152,2022,all,6604
MAKA,MQZ,152,182,2022,all,6605
MAKA,MQZ,182,213,2022,all,6606
MAKA,MQZ,213,244,2022,all,6607
MAKA,MQZ,244,274,2022,all,6608
MAKA,MQZ,274,305,2022,all,6609
MAKA,MQZ,305,335,2022,all,6610
MAKA,MQZ,335,365,2022,all,6611
MAKA,OPZ,1,32,2022,all,6612
MAKA,OPZ,32,60,2022,all,6613
MAKA,OPZ,60,91,2022,all,6614
MAKA,OPZ,91,121,2022,all,6615
MAKA,OPZ,121,152,2022,all,6616
MAKA,OPZ,152,182,2022,all,6617
MAKA,OPZ,182,213,2022,all,6618
MAKA,OPZ,213,244,2022,all,6619
MAKA,OPZ,244,274,2022,all,6620
MAKA,OPZ,274,305,2022,all,6621
MAKA,OPZ,305,335,2022,all,6622
MAKA,OPZ,335,365,2022,all,6623
MAKA,QRZ,1,32,2022,all,6624
MAKA,QRZ,32,60,2022,all,6625
MAKA,QRZ,60,91,2022,all,6626
MAKA,QRZ,91,121,2022,all,6627
MAKA,QRZ,121,152,2022,all,6628
MAKA,QRZ,152,182,2022,all,6629
MAKA,QRZ,182,213,2022,all,6630
MAKA,QRZ,213,244,2022,all,6631
MAKA,QRZ,244,274,2022,all,6632
MAKA,QRZ,274,305,2022,all,6633
MAKA,QRZ,305,335,2022,all,6634
MAKA,QRZ,335,365,2022,all,6635
MAKA,NNZ,1,32,2022,all,6636
MAKA,NNZ,32,60,2022,all,6637
MAKA,NNZ,60,91,2022,all,6638
MAKA,NNZ,91,121,2022,all,6639
MAKA,NNZ,121,152,2022,all,6640
MAKA,NNZ,152,182,2022,all,6641
MAKA,NNZ,182,213,2022,all,6642
MAKA,NNZ,213,244,2022,all,6643
MAKA,NNZ,244,274,2022,all,6644
MAKA,NNZ,274,305,2022,all,6645
MAKA,NNZ,305,335,2022,all,6646
MAKA,NNZ,335,365,2022,all,6647
MAKA,DSZ,1,32,2022,all,6648
MAKA,DSZ,32,60,2022,all,6649
MAKA,DSZ,60,91,2022,all,6650
MAKA,DSZ,91,121,2022,all,6651
MAKA,DSZ,121,152,2022,all,6652
MAKA,DSZ,152,182,2022,all,6653
MAKA,DSZ,182,213,2022,all,6654
MAKA,DSZ,213,244,2022,all,6655
MAKA,DSZ,244,274,2022,all,6656
MAKA,DSZ,274,305,2022,all,6657
MAKA,DSZ,305,335,2022,all,6658
MAKA,DSZ,335,365,2022,all,6659
MAKA,THZ,1,32,2022,all,6660
MAKA,THZ,32,60,2022,all,6661
MAKA,THZ,60,91,2022,all,6662
MAKA,THZ,91,121,2022,all,6663
MAKA,THZ,121,152,2022,all,6664
MAKA,THZ,152,182,2022,all,6665
MAKA,THZ,182,213,2022,all,6666
MAKA,THZ,213,244,2022,all,6667
MAKA,THZ,244,274,2022,all,6668
MAKA,THZ,274,305,2022,all,6669
MAKA,THZ,305,335,2022,all,6670
MAKA,THZ,335,365,2022,all,6671
MAKA,KHZ,1,32,2022,all,6672
MAKA,KHZ,32,60,2022,all,6673
MAKA,KHZ,60,91,2022,all,6674
MAKA,KHZ,91,121,2022,all,6675
MAKA,KHZ,121,152,2022,all,6676
MAKA,KHZ,152,182,2022,all,6677
MAKA,KHZ,182,213,2022,all,6678
MAKA,KHZ,213,244,2022,all,6679
MAKA,KHZ,244,274,2022,all,6680
MAKA,KHZ,274,305,2022,all,6681
MAKA,KHZ,305,335,2022,all,6682
MAKA,KHZ,335,365,2022,all,6683
MAKA,LTZ,1,32,2022,all,6684
MAKA,LTZ,32,60,2022,all,6685
MAKA,LTZ,60,91,2022,all,6686
MAKA,LTZ,91,121,2022,all,6687
MAKA,LTZ,121,152,2022,all,6688
MAKA,LTZ,152,182,2022,all,6689
MAKA,LTZ,182,213,2022,all,6690
MAKA,LTZ,213,244,2022,all,6691
MAKA,LTZ,244,274,2022,all,6692
MAKA,LTZ,274,305,2022,all,6693
MAKA,LTZ,305,335,2022,all,6694
MAKA,LTZ,335,365,2022,all,6695
MAKA,GVZ,1,32,2022,all,6696
MAKA,GVZ,32,60,2022,all,6697
MAKA,GVZ,60,91,2022,all,6698
MAKA,GVZ,91,121,2022,all,6699
MAKA,GVZ,121,152,2022,all,6700
MAKA,GVZ,152,182,2022,all,6701
MAKA,GVZ,182,213,2022,all,6702
MAKA,GVZ,213,244,2022,all,6703
MAKA,GVZ,244,274,2022,all,6704
MAKA,GVZ,274,305,2022,all,6705
MAKA,GVZ,305,335,2022,all,6706
MAKA,GVZ,335,365,2022,all,6707
MAKA,WVZ,1,32,2022,all,6708
MAKA,WVZ,32,60,2022,all,6709
MAKA,WVZ,60,91,2022,all,6710
MAKA,WVZ,91,121,2022,all,6711
MAKA,WVZ,121,152,2022,all,6712
MAKA,WVZ,152,182,2022,all,6713
MAKA,WVZ,182,213,2022,all,6714
MAKA,WVZ,213,244,2022,all,6715
MAKA,WVZ,244,274,2022,all,6716
MAKA,WVZ,274,305,2022,all,6717
MAKA,WVZ,305,335,2022,all,6718
MAKA,WVZ,335,365,2022,all,6719
MAKA,OXZ,1,32,2022,all,6720
MAKA,OXZ,32,60,2022,all,6721
MAKA,OXZ,60,91,2022,all,6722
MAKA,OXZ,91,121,2022,all,6723
MAKA,OXZ,121,152,2022,all,6724
MAKA,OXZ,152,182,2022,all,6725
MAKA,OXZ,182,213,2022,all,6726
MAKA,OXZ,213,244,2022,all,6727
MAKA,OXZ,244,274,2022,all,6728
MAKA,OXZ,274,305,2022,all,6729
MAKA,OXZ,305,335,2022,all,6730
MAKA,OXZ,335,365,2022,all,6731
MAKA,RPZ,1,32,2022,all,6732
MAKA,RPZ,32,60,2022,all,6733
MAKA,RPZ,60,91,2022,all,6734
MAKA,RPZ,91,121,2022,all,6735
MAKA,RPZ,121,152,2022,all,6736
MAKA,RPZ,152,182,2022,all,6737
MAKA,RPZ,182,213,2022,all,6738
MAKA,RPZ,213,244,2022,all,6739
MAKA,RPZ,244,274,2022,all,6740
MAKA,RPZ,274,305,2022,all,6741
MAKA,RPZ,305,335,2022,all,6742
MAKA,RPZ,335,365,2022,all,6743
MAKA,LBZ,1,32,2022,all,6744
MAKA,LBZ,32,60,2022,all,6745
MAKA,LBZ,60,91,2022,all,6746
MAKA,LBZ,91,121,2022,all,6747
MAKA,LBZ,121,152,2022,all,6748
MAKA,LBZ,152,182,2022,all,6749
MAKA,LBZ,182,213,2022,all,6750
MAKA,LBZ,213,244,2022,all,6751
MAKA,LBZ,244,274,2022,all,6752
MAKA,LBZ,274,305,2022,all,6753
MAKA,LBZ,305,335,2022,all,6754
MAKA,LBZ,335,365,2022,all,6755
MAKA,CVZ,1,32,2022,all,6756
MAKA,CVZ,32,60,2022,all,6757
MAKA,CVZ,60,91,2022,all,6758
MAKA,CVZ,91,121,2022,all,6759
MAKA,CVZ,121,152,2022,all,6760
MAKA,CVZ,152,182,2022,all,6761
MAKA,CVZ,182,213,2022,all,6762
